Page Path,cq:robotsTags,Published Status,Replication Action,Last Replicated,Last Replicated By,lang masters path,edsPagePath
/content/abbvie-com2/ua/uk/error/404,noindex,Published,Activate,Mon Sep 29 2025 06:42:27 GMT-0400,feerosx,/content/abbvie-nextgen-eds/corporate/abbvie-com/language-masters/uk/error/404,/content/abbvie-nextgen-eds/corporate/abbvie-com/ua/uk/error/404
/content/abbvie-com2/ua/uk/error/500,noindex,Published,Activate,Mon Sep 29 2025 06:42:27 GMT-0400,feerosx,/content/abbvie-nextgen-eds/corporate/abbvie-com/language-masters/uk/error/500,/content/abbvie-nextgen-eds/corporate/abbvie-com/ua/uk/error/500
/content/abbvie-com2/uk/en/landing-page,nofollow|noindex,Published,Activate,Thu Apr 16 2026 04:21:56 GMT-0400,vickekx,/content/abbvie-nextgen-eds/corporate/abbvie-com/language-masters/en-gb/landing-page,/content/abbvie-nextgen-eds/corporate/abbvie-com/uk/en/landing-page
/content/abbvie-com2/uk/en/landing-page/abbvie-meeting,noindex|nofollow,Unpublished,Deactivate,Thu May 21 2026 06:01:29 GMT-0400,vickekx,/content/abbvie-nextgen-eds/corporate/abbvie-com/language-masters/en-gb/landing-page/abbvie-meeting,/content/abbvie-nextgen-eds/corporate/abbvie-com/uk/en/landing-page/abbvie-meeting
/content/abbvie-com2/uk/en/who-we-are/abbvie-in-ireland,noindex,Published,Activate,Wed Sep 16 2026 07:05:23 GMT-0400,vickekx,/content/abbvie-nextgen-eds/corporate/abbvie-com/language-masters/en-gb/who-we-are/abbvie-in-ireland,/content/abbvie-nextgen-eds/corporate/abbvie-com/uk/en/who-we-are/abbvie-in-ireland
/content/abbvie-com2/us/en/abbvie-welcome,noindex,Published,Activate,Fri Oct 17 2025 17:23:43 GMT-0400,workflow-process-service,/content/abbvie-nextgen-eds/corporate/abbvie-com/language-masters/en/abbvie-welcome,/content/abbvie-nextgen-eds/corporate/abbvie-com/us/en/abbvie-welcome
/content/abbvie-com2/us/en/contactus/failure,noindex,Unpublished,Deactivate,Wed Jun 03 2026 16:13:22 GMT-0400,SHARMRX18,/content/abbvie-nextgen-eds/corporate/abbvie-com/language-masters/en/contactus/failure,/content/abbvie-nextgen-eds/corporate/abbvie-com/us/en/contactus/failure
/content/abbvie-com2/us/en/contactus/thank-you,noindex,Unpublished,Deactivate,Wed Jun 03 2026 16:13:22 GMT-0400,SHARMRX18,/content/abbvie-nextgen-eds/corporate/abbvie-com/language-masters/en/contactus/thank-you,/content/abbvie-nextgen-eds/corporate/abbvie-com/us/en/contactus/thank-you
/content/abbvie-com2/us/en/error,noindex,Published,Activate,Mon Sep 29 2025 04:56:09 GMT-0400,feerosx,/content/abbvie-nextgen-eds/corporate/abbvie-com/language-masters/en/error,/content/abbvie-nextgen-eds/corporate/abbvie-com/us/en/error
/content/abbvie-com2/us/en/error/403,noindex,Published,Activate,Mon Sep 29 2025 04:56:00 GMT-0400,feerosx,/content/abbvie-nextgen-eds/corporate/abbvie-com/language-masters/en/error/403,/content/abbvie-nextgen-eds/corporate/abbvie-com/us/en/error/403
/content/abbvie-com2/us/en/error/404,noindex,Published,Activate,Mon Sep 29 2025 04:56:00 GMT-0400,feerosx,/content/abbvie-nextgen-eds/corporate/abbvie-com/language-masters/en/error/404,/content/abbvie-nextgen-eds/corporate/abbvie-com/us/en/error/404
/content/abbvie-com2/us/en/error/500,noindex,Published,Activate,Mon Sep 29 2025 04:56:00 GMT-0400,feerosx,/content/abbvie-nextgen-eds/corporate/abbvie-com/language-masters/en/error/500,/content/abbvie-nextgen-eds/corporate/abbvie-com/us/en/error/500
/content/abbvie-com2/us/en/esg-report,noindex,Published,Activate,Tue May 06 2025 19:07:38 GMT-0400,chiucx,/content/abbvie-nextgen-eds/corporate/abbvie-com/language-masters/en/esg-report,/content/abbvie-nextgen-eds/corporate/abbvie-com/us/en/esg-report
/content/abbvie-com2/us/en/guestwifi,noindex,Published,Activate,Wed Sep 10 2025 10:06:43 GMT-0400,workflow-process-service,/content/abbvie-nextgen-eds/corporate/abbvie-com/language-masters/en/guestwifi,/content/abbvie-nextgen-eds/corporate/abbvie-com/us/en/guestwifi
/content/abbvie-com2/us/en/join-us/welcome-to-abbvie,noindex,Published,Activate,Tue Aug 25 2026 14:26:32 GMT-0400,stromkx1,/content/abbvie-nextgen-eds/corporate/abbvie-com/language-masters/en/join-us/welcome-to-abbvie,/content/abbvie-nextgen-eds/corporate/abbvie-com/us/en/join-us/welcome-to-abbvie
/content/abbvie-com2/us/en/latest-earnings,noindex,Published,Activate,Wed Apr 29 2026 14:58:51 GMT-0400,stromkx1,/content/abbvie-nextgen-eds/corporate/abbvie-com/language-masters/en/latest-earnings,/content/abbvie-nextgen-eds/corporate/abbvie-com/us/en/latest-earnings
/content/abbvie-com2/us/en/patients/patient-support/patient-assistance/imb-program,noindex,Unpublished,Deactivate,Tue Jan 14 2025 12:47:53 GMT-0500,knx2,/content/abbvie-nextgen-eds/corporate/abbvie-com/language-masters/en/patients/patient-support/patient-assistance/imb-program,/content/abbvie-nextgen-eds/corporate/abbvie-com/us/en/patients/patient-support/patient-assistance/imb-program
/content/abbvie-com2/us/en/science/abbvie-research-collaborative-endometrosis,noindex|nofollow,Published,Activate,Tue Oct 24 2023 14:27:29 GMT-0400,chiucx,/content/abbvie-nextgen-eds/corporate/abbvie-com/language-masters/en/science/abbvie-research-collaborative-endometrosis,/content/abbvie-nextgen-eds/corporate/abbvie-com/us/en/science/abbvie-research-collaborative-endometrosis
/content/abbvie-com2/us/en/science/abbvie-research-collaborative-endometrosis/failure,noindex|noarchive,Unpublished,Deactivate,Tue Oct 24 2023 15:02:16 GMT-0400,chiucx,/content/abbvie-nextgen-eds/corporate/abbvie-com/language-masters/en/science/abbvie-research-collaborative-endometrosis/failure,/content/abbvie-nextgen-eds/corporate/abbvie-com/us/en/science/abbvie-research-collaborative-endometrosis/failure
/content/abbvie-com2/us/en/science/abbvie-research-collaborative-endometrosis/thank-you,noindex|noarchive,Unpublished,Deactivate,Tue Oct 24 2023 15:02:16 GMT-0400,chiucx,/content/abbvie-nextgen-eds/corporate/abbvie-com/language-masters/en/science/abbvie-research-collaborative-endometrosis/thank-you,/content/abbvie-nextgen-eds/corporate/abbvie-com/us/en/science/abbvie-research-collaborative-endometrosis/thank-you
/content/abbvie-com2/us/en/science/abbvie-research-collaborative-migraine/failure,noindex|noarchive,Unpublished,Deactivate,Tue Oct 24 2023 15:02:28 GMT-0400,chiucx,/content/abbvie-nextgen-eds/corporate/abbvie-com/language-masters/en/science/abbvie-research-collaborative-migraine/failure,/content/abbvie-nextgen-eds/corporate/abbvie-com/us/en/science/abbvie-research-collaborative-migraine/failure
/content/abbvie-com2/us/en/science/abbvie-research-collaborative-migraine/thank-you,noindex|nofollow,Unpublished,Deactivate,Tue Oct 24 2023 15:02:28 GMT-0400,chiucx,/content/abbvie-nextgen-eds/corporate/abbvie-com/language-masters/en/science/abbvie-research-collaborative-migraine/thank-you,/content/abbvie-nextgen-eds/corporate/abbvie-com/us/en/science/abbvie-research-collaborative-migraine/thank-you
/content/abbvie-com2/us/en/science/areas-of-innovation/innovating-for-patients,noindex,Published,Activate,Tue Aug 19 2025 12:15:37 GMT-0400,chiucx,/content/abbvie-nextgen-eds/corporate/abbvie-com/language-masters/en/science/areas-of-innovation/innovating-for-patients,/content/abbvie-nextgen-eds/corporate/abbvie-com/us/en/science/areas-of-innovation/innovating-for-patients
/content/abbvie-com2/us/en/search-results,noindex,Published,Activate,Mon Feb 02 2026 12:40:24 GMT-0500,SHARMRX18,/content/abbvie-nextgen-eds/corporate/abbvie-com/language-masters/en/search-results,/content/abbvie-nextgen-eds/corporate/abbvie-com/us/en/search-results
/content/abbvie-com2/us/en/test,noindex,Published,Activate,Tue Dec 09 2025 17:17:42 GMT-0500,PREVIEW,/content/abbvie-nextgen-eds/corporate/abbvie-com/language-masters/en/test,/content/abbvie-nextgen-eds/corporate/abbvie-com/us/en/test
/content/abbvie-com2/us/en/who-we-are/operating-with-integrity/transparency-in-payment/abbvie-inquiry/failure,noindex,Unpublished,Deactivate,Wed Jun 03 2026 16:13:58 GMT-0400,SHARMRX18,/content/abbvie-nextgen-eds/corporate/abbvie-com/language-masters/en/who-we-are/operating-with-integrity/transparency-in-payment/abbvie-inquiry/failure,/content/abbvie-nextgen-eds/corporate/abbvie-com/us/en/who-we-are/operating-with-integrity/transparency-in-payment/abbvie-inquiry/failure
/content/abbvie-com2/us/en/who-we-are/operating-with-integrity/transparency-in-payment/abbvie-inquiry/thank-you,noindex,Unpublished,Deactivate,Wed Jun 03 2026 16:13:58 GMT-0400,SHARMRX18,/content/abbvie-nextgen-eds/corporate/abbvie-com/language-masters/en/who-we-are/operating-with-integrity/transparency-in-payment/abbvie-inquiry/thank-you,/content/abbvie-nextgen-eds/corporate/abbvie-com/us/en/who-we-are/operating-with-integrity/transparency-in-payment/abbvie-inquiry/thank-you
/content/abbvie-com2/us/en/who-we-are/our-stories/the-answer-is-Inside-you-the-complexities-of-autoimmune-research,noindex,Published,Activate,Tue Jul 14 2026 13:52:45 GMT-0400,bryanjx9,/content/abbvie-nextgen-eds/corporate/abbvie-com/language-masters/en/who-we-are/our-stories/the-answer-is-Inside-you-the-complexities-of-autoimmune-research,/content/abbvie-nextgen-eds/corporate/abbvie-com/us/en/who-we-are/our-stories/the-answer-is-Inside-you-the-complexities-of-autoimmune-research
